8.3111,-0.21686,-0.23377,0.00013542,-0.77468,0
6.2737,-0.38008,-0.21707,-0.68254,-0.75806,0
2.8492,-0.21686,-0.20966,-0.68254,-0.75806,0
-0.53189,0.15038,-0.22357,-0.9101,-0.75806,0
-2.4825,0.368,-0.2653,-0.45498,-0.73313,0
-4.8667,0.54482,-0.29034,-0.9101,-0.73313,0
-8.0311,0.81684,-0.29219,-0.9101,-0.72482,0
-9.7216,1.1705,-0.29405,-0.9101,-0.70821,0
-8.9414,1.6737,-0.30054,-0.68254,-0.70821,0
-6.0371,2.1362,-0.30054,-0.9101,-0.69159,0
-4.2598,2.3402,-0.2959,-0.22742,-0.64173,0
-4.9967,2.3946,-0.28477,-0.9101,-0.64173,0
-7.8143,2.4082,-0.27272,-1.1377,-0.60019,0
-11.846,2.4626,-0.26808,-1.3652,-0.53371,0
-14.013,2.3946,-0.25046,-1.3652,-0.44231,0
-15.227,2.0682,-0.23006,-0.68254,-0.37584,0
-14.923,2.0274,-0.20131,-1.1377,-0.31767,0
-12.626,1.973,-0.17534,-0.45498,-0.2512,0
-11.195,1.6193,-0.16236,-0.45498,-0.20135,0
-10.372,0.98006,-0.12805,-1.3652,-0.1598,0
-8.5946,0.17758,-0.047364,-0.9101,-0.10164,0
-3.5662,-0.66571,0.02219,-0.22742,-0.026853,0
1.9823,-1.2234,0.051866,-0.9101,0.056239,0
2.4158,-1.5226,0.08247,-1.1377,0.031311,0
-1.789,-1.9034,0.12235,-0.68254,0.1144,0
-6.2972,-2.1347,0.16408,-0.68254,0.14764,0
-8.9414,-2.4883,0.18912,-0.45498,0.18919,0
-10.979,-2.7603,0.1817,0.00013542,0.23073,0
-11.629,-2.7603,0.17335,-0.68254,0.30551,0
-9.5483,-2.6651,0.18819,-0.9101,0.33875,0
-4.6499,-2.3115,0.22621,-0.45498,0.33875,0
0.7252,-1.9306,0.26609,-1.3652,0.36368,0
5.1033,-1.6858,0.28928,0.00013542,0.37199,0
6.5338,-1.6858,0.31802,-0.9101,0.34706,0
4.4965,-1.8762,0.36161,-0.45498,0.35537,0
0.76855,-2.1075,0.39222,-0.9101,0.31382,0
-1.9624,-2.2027,0.39222,-1.3652,0.30551,0
-1.8323,-2.3251,0.35512,-0.45498,0.24735,0
0.59516,-2.1347,0.28649,-0.9101,0.22242,0
3.4995,-2.0122,0.22621,-1.1377,0.16426,0
3.0226,-1.6858,0.1817,-0.9101,0.12271,0
-0.83533,-1.4138,0.15481,-1.1377,0.072857,0
-3.2195,-1.2506,0.15017,-1.1377,0.04793,0
-3.3929,-1.1962,0.11864,-0.9101,0.023002,0
-4.4332,-1.2234,0.074123,-1.1377,-0.0019253,0
-5.6903,-1.2098,0.057431,-0.68254,-0.026853,0
-6.1238,-0.92413,0.06114,-1.1377,-0.043471,0
-6.7306,-0.81532,0.086179,-0.45498,-0.06009,0
-5.8203,-0.89693,0.077833,0.00013542,-0.026853,0
-0.40185,-0.66571,0.034246,-1.1377,-0.026853,0
7.5742,-0.23046,-0.0056314,-0.45498,-0.018544,0
14.336,0.00076059,-0.032525,-0.9101,0.023002,0
20.752,-0.067246,-0.039944,-0.9101,-0.010235,0
26.474,-0.040044,-0.043654,-1.1377,0.014693,0
27.428,0.17758,-0.046436,-0.9101,0.039621,0
24.35,0.70803,-0.061274,-0.45498,0.031311,0
21.402,1.1977,-0.070548,-1.3652,0.023002,0
18.238,1.6873,-0.067766,-0.9101,0.031311,0
14.466,1.8097,-0.079822,-0.9101,0.023002,0
9.6982,1.6465,-0.069621,-0.68254,0.039621,0
5.7536,1.6057,-0.058492,-0.45498,-0.018544,0
3.4995,1.7689,-0.07333,0.2277,-0.018544,0
2.9359,1.6737,-0.084459,-0.9101,-0.035162,0
1.202,1.2113,-0.064056,-0.22742,-0.076708,0
-2.6126,0.99366,-0.05571,-1.3652,-0.13487,0
-5.7336,0.95286,-0.032525,-0.22742,-0.18473,0
-6.2105,0.93926,-0.030671,-0.45498,-0.17642,0
-6.4272,0.77604,-0.046436,-0.45498,-0.23458,0
-7.3375,0.54482,-0.067766,-0.22742,-0.23458,0
