0.0068665,-0.0027466,-0.013428,0.00013542,-0.051575,0
0.0061035,-0.0022888,-0.0048828,0.00013542,-0.055237,0
0.004425,-0.004425,0.0013733,-0.22742,-0.056763,0
0.00045776,-0.0042725,0.005188,0.45525,-0.06012,0
-0.0036621,-0.0012207,0.0050354,0.00013542,-0.06134,0
-0.0045776,0.0016785,0.0030518,-0.22742,-0.063171,0
-0.0012207,0.0027466,0.0021362,0.45525,-0.065002,0
0.0033569,0.0048828,0.0022888,-0.22742,-0.065308,0
0.0028992,0.0057983,-0.0012207,-0.22742,-0.065308,0
0.0018311,0.0086975,-0.0010681,0.2277,-0.063477,0
0.00091553,0.014343,-0.00076294,0.2277,-0.06134,0
0.0038147,0.022278,-0.0053406,0.2277,-0.059204,0
0.0091553,0.027618,-0.015869,-0.22742,-0.055847,0
0.011749,0.028229,-0.021057,0.2277,-0.053406,0
0.014954,0.024414,-0.022278,-0.9101,-0.050049,0
0.016022,0.01709,-0.019836,-0.45498,-0.045776,0
0.013885,0.0090027,-0.016785,-0.22742,-0.040588,0
0.010529,0.0028992,-0.015411,-0.22742,-0.036011,0
0.0067139,-0.00061035,-0.010529,0.45525,-0.030518,0
0.0019836,-0.0042725,-0.0041199,0.00013542,-0.025635,0
0.0012207,-0.0047302,0.00015259,0.2277,-0.019226,0
-0.00045776,-0.0045776,0.0032043,0.45525,-0.013733,0
-0.0036621,-0.0057983,0.0061035,0.2277,-0.0088501,0
-0.0054932,-0.0050354,0.0093079,-0.45498,-0.0030518,0
-0.0068665,-0.0071716,0.014038,-0.45498,0.00030518,0
-0.0059509,-0.0088501,0.01709,0.45525,0.0048828,0
-0.0057983,-0.010681,0.018921,0.45525,0.0079346,0
-0.0068665,-0.012665,0.021973,0.2277,0.011902,0
-0.0054932,-0.010986,0.020752,0.2277,0.014343,0
-0.002594,-0.0076294,0.019531,0.00013542,0.0177,0
-0.0050354,-0.0039673,0.0177,-0.45498,0.018311,0
-0.0086975,-0.0021362,0.01709,-0.22742,0.022278,0
-0.0097656,-0.0032043,0.01709,-0.45498,0.02533,0
-0.010529,-0.0041199,0.018311,0.00013542,0.029297,0
