2.0971,0.25468,0.015021,-0.22742,0.55996,0
3.5146,-0.073324,0.14319,-0.45498,0.5404,0
2.9896,-0.31933,0.12683,-0.22742,0.55018,0
2.8321,-0.68834,0.020475,-0.22742,0.52085,0
3.8821,-0.52433,-0.14587,-0.22742,0.45241,0
5.9821,-0.40133,-0.23586,-0.9101,0.42308,0
7.7671,-0.31933,-0.1186,-0.45498,0.33509,0
7.2421,0.21368,0.08865,-0.9101,0.208,0
5.4046,0.66469,0.24681,-0.22742,0.12001,0
2.7796,0.8287,0.28499,-1.5928,0.080902,0
-0.37035,-0.23733,0.29317,-0.9101,0.041796,0
-3.3628,-0.40133,0.37226,-0.22742,-0.026641,0
-4.4653,0.45969,0.57678,-1.3652,-0.11463,0
-6.6703,0.33669,0.78403,-0.68254,-0.2124,0
-11.343,-0.032323,0.90947,-0.22742,-0.27106,0
-18.325,-0.19633,1.1222,-0.45498,-0.31016,0
-22.315,0.0086782,1.3267,-0.22742,-0.35905,0
-20.268,-0.15533,1.4603,-0.9101,-0.41771,0
-14.755,-0.23733,1.5885,-0.22742,-0.50569,0
-8.1403,-0.27833,1.7957,-0.9101,-0.46659,0
-4.2553,-0.36033,1.9975,-1.1377,-0.49592,0
-1.4728,-0.64734,2.2348,0.00013542,-0.44703,0
3.4096,0.33669,2.5129,-0.22742,-0.44703,0
9.5521,0.9107,2.7311,-0.45498,-0.43726,0
12.545,0.21368,2.9792,0.00013542,-0.42748,0
12.492,0.17268,3.2547,-0.9101,-0.30039,0
9.2896,-0.11432,3.4128,-1.1377,-0.14396,0
3.6196,-0.72934,3.4728,0.00013542,-0.075524,0
-2.4178,-1.2624,3.4619,0.00013542,0.032019,0
-5.4103,-1.1393,3.4728,-0.22742,0.071126,0
-5.2528,-1.3854,3.4756,-0.45498,0.13956,0
-3.8353,-2.3694,3.4865,0.00013542,0.22755,0
0.25965,-2.3694,3.5028,-0.22742,0.25688,0
2.3596,-1.8364,3.4319,-0.45498,0.32532,0
0.83715,-1.7954,3.3256,0.00013542,0.35465,0
-1.4728,-2.0004,3.2983,0.2277,0.35465,0
-2.7853,-2.1234,3.2165,-0.68254,0.36442,0
-6.0403,-0.97534,3.1238,-0.45498,0.3742,0
-11.29,-0.89334,2.982,-0.45498,0.26666,0
-15.018,-1.3444,2.7611,-0.9101,0.12001,0
-13.653,-1.1393,2.6138,-0.9101,-0.036417,0
-10.975,-0.97534,2.4039,-1.1377,-0.2124,0
-6.9328,-1.3444,2.2075,-0.68254,-0.29061,0
-1.6303,-1.6314,1.9403,-0.68254,-0.38838,0
2.6746,-1.2214,1.6485,-0.22742,-0.50569,0
4.8796,-1.3854,1.3703,-0.9101,-0.72078,0
6.0346,-2.0004,1.1931,-1.3652,-0.94564,0
10.55,-2.2874,1.1031,-1.5928,-1.1998,0
12.177,-3.0664,1.0076,0.2277,-1.366,0
12.807,-3.0664,0.84402,-0.68254,-1.5225,0
12.912,-2.1234,0.58769,-0.9101,-1.5811,0
11.6,-2.0824,0.30953,-0.9101,-1.6007,0
10.865,-2.5744,-0.039518,-0.68254,-1.6496,0
13.017,-2.5334,-0.4622,-0.68254,-1.7278,0
14.697,-2.4104,-0.83307,-0.68254,-1.7962,0
15.485,-3.3944,-1.1549,0.00013542,-1.8451,0
12.965,-3.2304,-1.4139,-0.45498,-1.9135,0
8.8171,-3.1074,-1.7548,0.00013542,-2.0015,0
5.2996,-3.3944,-2.1229,0.2277,-1.982,0
2.0446,-3.5994,-2.4938,0.00013542,-1.9624,0
-1.7878,-4.5014,-2.9274,0.2277,-1.8744,0
-5.9353,-5.1984,-3.3119,0.45525,-1.8255,0
-9.0328,-5.0754,-3.6582,-0.9101,-1.7375,0
-10.135,-4.9524,-4.0864,-0.22742,-1.6789,0
-9.0853,-4.9524,-4.4709,-0.45498,-1.6789,0
-9.2428,-5.2804,-4.7217,-0.22742,-1.6496,0
-9.0328,-5.3624,-4.9644,0.00013542,-1.6496,0
-6.4078,-4.2964,-5.2726,-0.68254,-1.5811,0
-2.5228,-3.5994,-5.548,-0.45498,-1.4442,0
-0.26535,-2.3694,-5.698,-0.9101,-1.3563,0
-0.055348,-0.93434,-5.8316,-0.68254,-1.3074,0
-0.31785,-0.89334,-5.968,-1.3652,-1.2194,0
0.15465,-2.4514,-6.0198,-1.3652,-1.278,0
1.9396,-2.5744,-6.0171,-0.22742,-1.2683,0
3.3571,-1.5084,-6.0852,-0.22742,-1.2292,0
3.2521,-0.60634,-6.2107,-0.45498,-1.151,0
3.4621,0.9107,-6.2243,-0.68254,-1.0532,0
3.7771,2.3457,-6.1261,-0.68254,-0.91631,0
4.3021,3.3298,-5.9489,-0.45498,-0.84788,0
5.4046,4.4368,-5.7307,0.00013542,-0.73056,0
6.6121,5.2158,-5.4062,-0.68254,-0.69145,0
7.9771,5.1748,-5.0435,-0.45498,-0.63279,0
7.3471,5.4208,-4.749,-0.68254,-0.5448,0
7.5571,5.5438,-4.509,-0.45498,-0.52525,0
7.8196,5.6258,-4.2336,-0.45498,-0.49592,0
7.9246,5.5848,-3.9064,0.00013542,-0.50569,0
7.5046,5.6668,-3.5164,-0.22742,-0.49592,0
5.3521,5.2158,-3.1674,-0.45498,-0.45681,0
4.1446,5.0518,-2.9083,-0.22742,-0.41771,0
3.7771,5.7488,-2.6874,-0.22742,-0.38838,0
2.7796,5.2978,-2.4038,-0.45498,-0.31016,0
-1.7353,4.9698,-2.0711,-0.22742,-0.30039,0
-5.9878,4.8468,-1.8011,-0.45498,-0.27106,0
-8.7178,4.4368,-1.5666,-1.1377,-0.2124,0
-11.5,3.8218,-1.2448,-0.22742,-0.16351,0
-14.178,3.1658,-0.88215,-0.9101,-0.065747,0
-17.328,1.7717,-0.51674,-0.45498,-0.016864,0
-19.165,1.6077,-0.20586,-0.22742,-0.016864,0
-20.583,2.4277,0.050472,-0.22742,-0.036417,0
-20.74,2.4277,0.30953,-0.45498,-0.065747,0
-20.635,1.9767,0.46497,-0.9101,-0.036417,0
-20.688,2.4687,0.57951,-0.22742,0.012466,0
-21.003,2.4277,0.77039,0.00013542,0.061349,0
-20.793,2.3867,1.0485,-0.22742,0.090679,0
-17.485,2.7967,1.2994,0.2277,0.208,0
-10.608,3.2478,1.474,0.00013542,0.27643,0
-3.5728,2.7967,1.5339,0.00013542,0.28621,0
1.9921,2.8377,1.5476,-0.9101,0.35465,0
8.0821,3.3298,1.5476,-0.9101,0.36442,0
12.807,3.1247,1.5585,-0.9101,0.3742,0
15.957,2.9197,1.5967,-0.9101,0.38398,0
