0.54969,0.79379,0.072824,0.2277,-0.45414,0
0.63266,0.87237,0.063707,0.68281,-0.43112,0
0.30079,0.79379,0.10321,0.2277,-0.37355,0
-0.6948,0.92475,0.042435,-0.22742,-0.37355,0
-1.4415,1.3962,-0.027458,-0.45498,-0.37355,0
-1.1096,2.0249,-0.057846,-0.22742,-0.44263,0
-0.6948,2.2606,-0.070001,0.00013542,-0.40809,0
-1.6074,2.3392,-0.07304,0.2277,-0.4196,0
-2.1052,2.3392,-0.066962,0.2277,-0.45414,0
-1.4415,2.2868,-0.063924,-0.45498,-0.45414,0
-1.1096,2.1034,-0.045691,-0.22742,-0.4196,0
-1.6074,1.5534,0.045474,-0.22742,-0.44263,0
-1.2756,1.3176,0.075862,0.2277,-0.40809,0
-0.6948,1.2129,0.10321,-0.22742,-0.35053,0
-0.4459,1.2653,0.042435,-0.22742,-0.35053,0
-0.4459,1.2129,-0.0061859,0.2277,-0.30448,0
-0.36293,0.21755,-0.070001,0.00013542,-0.26994,0
-1.0267,-0.17534,-0.10039,-0.45498,-0.28145,0
-1.6904,-0.018186,-0.070001,-0.22742,-0.2354,0
-0.61183,-0.044379,-0.0092247,0.68281,-0.22389,0
0.13486,-0.38489,-0.048729,0.45525,-0.2354,0
0.38376,-0.12296,-0.097351,-0.45498,-0.22389,0
0.21783,-0.096764,-0.088234,0.45525,-0.26994,0
-0.6948,-0.12296,-0.051768,-0.68254,-0.30448,0
-1.1096,-0.43727,0.042435,0.68281,-0.3275,0
0.38376,-0.54204,0.036358,0.00013542,-0.3275,0
1.6283,-0.59443,-0.054807,0.2277,-0.33902,0
1.5453,-0.38489,-0.1247,-0.22742,-0.24692,0
2.126,-0.43727,-0.13382,-0.45498,-0.20086,0
2.0431,-0.77778,-0.14597,0.2277,-0.13179,0
0.13486,-1.1969,-0.16117,-0.45498,-0.12028,0
-1.4415,-1.4326,-0.19155,0.45525,-0.0051515,0
-0.6948,-1.2492,-0.13382,0.68281,-0.0051515,0
0.051896,-1.3016,-0.088234,0.2277,0.052411,0
-0.77776,-1.4064,-0.07304,0.00013542,0.063924,0
-1.5245,-1.0135,-0.19459,0.00013542,0.040899,0
-0.6948,-0.070572,-0.28576,-0.22742,0.029386,0
0.051896,0.55806,-0.28272,0.45525,0.075436,0
0.79859,0.19136,-0.29487,0.2277,0.063924,0
1.2964,-0.12296,-0.36477,0.2277,0.10997,0
0.79859,0.26993,-0.39819,0.00013542,0.12149,0
0.30079,0.7676,-0.40123,0.91037,0.12149,0
-0.197,0.58425,-0.40123,0.45525,0.21359,0
-0.4459,0.45328,-0.33438,0.00013542,0.16754,0
-0.36293,1.0557,-0.18244,0.2277,0.17905,0
-0.03107,1.8153,-0.14293,-0.45498,0.17905,0
0.13486,1.9725,-0.15813,0.00013542,0.23661,0
-0.86073,1.501,-0.13686,-0.22742,0.24812,0
-1.6904,1.37,-0.1247,0.45525,0.24812,0
-1.3585,2.0772,-0.070001,-0.9101,0.20207,0
